Compound_name;Filename;Dilution;Concentration (M) in the separate mixes;SMILES;ret_time;Peak_Area;conc_M;MW;IC;Peak_Area_IC;slope;intercept;pH;mode
Ethoprop;2021062101-pH8-M-2ppm-FS;2000;6.95e-5;CCCSP(=O)(OCC)SCCC;11.881881;172140055.212427;6.9499999999999995e-6;242.339;121.24814907148553;20871663075.5701;4654313877409646;60288688.49489618;8;positive
Prometryn;2021062101-pH8-M-005ppm-FS;50;6.51e-5;c1(nc(NC(C)C)nc(n1)SC)NC(C)C;11.875714;391641681.749272;1.6275000000000002e-7;241.356;119.33250215842972;46735581832.67605;276631731678686340;4344383133.170265;8;positive
Prometryn;2021062101-pH8-M-01ppm-FS;100;6.51e-5;c1(nc(NC(C)C)nc(n1)SC)NC(C)C;11.875714;815766472.829351;3.2550000000000005e-7;241.356;119.33250215842972;97347454379.68312;276631731678686340;4344383133.170265;8;positive
Prometryn;2021062101-pH8-M-05ppm-FS;500;6.51e-5;c1(nc(NC(C)C)nc(n1)SC)NC(C)C;11.875714;3806454161.86176;1.6275e-6;241.356;119.33250215842972;454233699486.3323;276631731678686340;4344383133.170265;8;positive
Prometryn;2021062101-pH8-M-1ppm-FS;1000;6.51e-5;c1(nc(NC(C)C)nc(n1)SC)NC(C)C;11.875714;6849888998.00855;3.255e-6;241.356;119.33250215842972;817414393639.8593;276631731678686340;4344383133.170265;8;positive
Prometryn;2021062101-pH8-M-2ppm-FS;2000;6.51e-5;c1(nc(NC(C)C)nc(n1)SC)NC(C)C;11.875714;11776564644.5312;6.51e-6;241.356;119.33250215842972;1405326925862.4065;276631731678686340;4344383133.170265;8;positive
Climbazole;2021062101-pH8-M-005ppm-FS;50;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.1275809999999;161573419.989285;1.3425e-7;292.761;156.85252600442107;25343199060.49257;153136407504431140;9262391184.558958;8;positive
Climbazole;2021062101-pH8-M-01ppm-FS;100;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.1275809999999;353306333.00362;2.685e-7;292.761;156.85252600442107;55416990784.97696;153136407504431140;9262391184.558958;8;positive
Climbazole;2021062101-pH8-M-05ppm-FS;500;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.1275809999999;1366176907.46833;1.3425e-6;292.761;156.85252600442107;214288298905.31577;153136407504431140;9262391184.558958;8;positive
Climbazole;2021062101-pH8-M-1ppm-FS;1000;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.1275809999999;2434463107.74787;2.685e-6;292.761;156.85252600442107;381851687914.8265;153136407504431140;9262391184.558958;8;positive
Climbazole;2021062101-pH8-M-2ppm-FS;2000;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.1275809999999;3847303202.67354;5.37e-6;292.761;156.85252600442107;603459225644.2439;153136407504431140;9262391184.558958;8;positive
Irgarol;2021062101-pH8-M-005ppm-FS;50;6.25e-5;c1(nc(NC(C)(C)C)nc(n1)SC)NC1CC1;12.185654;378646609.288996;1.5625e-7;253.367;120.59920275220495;45664479205.07855;273015126749170750;6793733249.70976;8;positive
Irgarol;2021062101-pH8-M-01ppm-FS;100;6.25e-5;c1(nc(NC(C)(C)C)nc(n1)SC)NC1CC1;12.185654;799112342.441678;3.125e-7;253.367;120.59920275220495;96372311407.91336;273015126749170750;6793733249.70976;8;positive
Irgarol;2021062101-pH8-M-05ppm-FS;500;6.25e-5;c1(nc(NC(C)(C)C)nc(n1)SC)NC1CC1;12.185654;3589628915.1669;1.5625e-6;253.367;120.59920275220495;432906385345.3905;273015126749170750;6793733249.70976;8;positive
Irgarol;2021062101-pH8-M-1ppm-FS;1000;6.25e-5;c1(nc(NC(C)(C)C)nc(n1)SC)NC1CC1;12.185654;6634811520.96868;3.125e-6;253.367;120.59920275220495;800152979839.9672;273015126749170750;6793733249.70976;8;positive
Irgarol;2021062101-pH8-M-2ppm-FS;2000;6.25e-5;c1(nc(NC(C)(C)C)nc(n1)SC)NC1CC1;12.185654;10461461693.6041;6.25e-6;253.367;120.59920275220495;1261643939871.386;273015126749170750;6793733249.70976;8;positive
Iminostilbene;2021062101-pH8-M-005ppm-FS;50;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.3407149999999;801025.299951844;1.9825000000000002e-7;193.244;116.69838176384211;93478356.25627643;953280623908819.25;-106716966.41185476;8;positive
Iminostilbene;2021062101-pH8-M-01ppm-FS;100;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.3407149999999;2216401.1891864;3.9650000000000004e-7;193.244;116.69838176384211;258650432.1175081;953280623908819.25;-106716966.41185476;8;positive
Iminostilbene;2021062101-pH8-M-05ppm-FS;500;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.3407149999999;15292095.5148376;1.9825e-6;193.244;116.69838176384211;1784562800.3596559;953280623908819.25;-106716966.41185476;8;positive
Iminostilbene;2021062101-pH8-M-1ppm-FS;1000;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.3407149999999;35414032.6218821;3.965e-6;193.244;116.69838176384211;4132760298.705556;953280623908819.25;-106716966.41185476;8;positive
Iminostilbene;2021062101-pH8-M-2ppm-FS;2000;7.93e-5;c1cc2Nc3ccccc3\C=C/c2cc1;12.3407149999999;71316608.3810695;7.93e-6;193.244;116.69838176384211;8322532790.95647;953280623908819.25;-106716966.41185476;8;positive
Alachlor;2021062101-pH8-M-005ppm-FS;50;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.384256;911595.555299177;1.5100000000000002e-7;269.767;154.6424682977825;140971386.7607524;1223320004255275;-55164102.94353331;8;positive
Alachlor;2021062101-pH8-M-01ppm-FS;100;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.384256;1949254.95864855;3.0200000000000003e-7;269.767;154.6424682977825;301437598.1471037;1223320004255275;-55164102.94353331;8;positive
Alachlor;2021062101-pH8-M-05ppm-FS;500;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.384256;11597563.6858117;1.51e-6;269.767;154.6424682977825;1793475874.6146495;1223320004255275;-55164102.94353331;8;positive
Alachlor;2021062101-pH8-M-1ppm-FS;1000;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.384256;24620122.2349172;3.02e-6;269.767;154.6424682977825;3807316472.200713;1223320004255275;-55164102.94353331;8;positive
Alachlor;2021062101-pH8-M-2ppm-FS;2000;6.04e-5;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;12.384256;53548074.339145;6.04e-6;269.767;154.6424682977825;8280806388.398531;1223320004255275;-55164102.94353331;8;positive
Ketoconazole;2021062101-pH8-M-005ppm-FS;50;2.88e-5;CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl;12.384256;14351576.3135208;7.200000000000001e-8;531.431;236.01444186773747;3387179273.557853;39119119230413776;814915697.2414336;8;positive
Ketoconazole;2021062101-pH8-M-01ppm-FS;100;2.88e-5;CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl;12.384256;28485210.2588539;1.4400000000000002e-7;531.431;236.01444186773747;6722921000.728553;39119119230413776;814915697.2414336;8;positive
Ketoconazole;2021062101-pH8-M-05ppm-FS;500;2.88e-5;CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl;12.384256;122662588.729756;7.2e-7;531.431;236.01444186773747;28950142417.105186;39119119230413776;814915697.2414336;8;positive
Ketoconazole;2021062101-pH8-M-1ppm-FS;1000;2.88e-5;CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl;12.384256;217270751.438109;1.44e-6;531.431;236.01444186773747;51279035134.84922;39119119230413776;814915697.2414336;8;positive
Ketoconazole;2021062101-pH8-M-2ppm-FS;2000;2.88e-5;CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl;12.384256;352950340.722568;2.88e-6;531.431;236.01444186773747;83301377672.66466;39119119230413776;814915697.2414336;8;positive
1-hydroxypyrene;2021062101-pH8-M-1ppm-FS;1000;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;12.5192429999999;206464.606003009;3.7350000000000002e-6;218.25;119.02943760037232;24575365.936920613;21653245247099.312;-56299505.06099531;8;positive
1-hydroxypyrene;2021062101-pH8-M-2ppm-FS;2000;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;12.5192429999999;885917.291223988;7.4700000000000005e-6;218.25;119.02943760037232;105450236.93483655;21653245247099.312;-56299505.06099531;8;positive
Haloperidol;2021062101-pH8-M-005ppm-FS;50;4.53e-5;C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F;12.5373079999999;94931160.3607375;1.1325000000000002e-7;375.864;166.67612286971024;15822757748.45045;106256573814192e3;5748020379.167081;8;positive
Haloperidol;2021062101-pH8-M-01ppm-FS;100;4.53e-5;C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F;12.5373079999999;192101939.161262;2.2650000000000005e-7;375.864;166.67612286971024;32018806415.152107;106256573814192e3;5748020379.167081;8;positive
Haloperidol;2021062101-pH8-M-05ppm-FS;500;4.53e-5;C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F;12.5373079999999;754989590.621869;1.1325000000000002e-6;375.864;166.67612286971024;125838737771.84286;106256573814192e3;5748020379.167081;8;positive
Haloperidol;2021062101-pH8-M-1ppm-FS;1000;4.53e-5;C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F;12.5373079999999;1323978308.95815;2.2650000000000003e-6;375.864;166.67612286971024;220675571300.73978;106256573814192e3;5748020379.167081;8;positive
Haloperidol;2021062101-pH8-M-2ppm-FS;2000;4.53e-5;C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F;12.5373079999999;2089470269.10689;4.530000000000001e-6;375.864;166.67612286971024;348264803306.26654;106256573814192e3;5748020379.167081;8;positive
Metolachlor;2021062101-pH8-M-005ppm-FS;50;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.331039;9240655.70301697;1.3675e-7;283.794;156.3092734763184;1444400179.383381;14625452860066132;-651717656.695301;8;positive
Metolachlor;2021062101-pH8-M-01ppm-FS;100;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.331039;20948461.3439764;2.735e-7;283.794;156.3092734763184;3274438773.1236916;14625452860066132;-651717656.695301;8;positive
Metolachlor;2021062101-pH8-M-05ppm-FS;500;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.331039;123467098.0831;1.3675e-6;283.794;156.3092734763184;19299052399.598705;14625452860066132;-651717656.695301;8;positive
Metolachlor;2021062101-pH8-M-1ppm-FS;1000;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.331039;251912439.611858;2.735e-6;283.794;156.3092734763184;39376250415.37646;14625452860066132;-651717656.695301;8;positive
Metolachlor;2021062101-pH8-M-2ppm-FS;2000;5.47e-5;CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;12.331039;447964002.092906;5.47e-6;283.794;156.3092734763184;70020927710.68611;14625452860066132;-651717656.695301;8;positive
Ethyl_azinphos;2021062101-pH8-M-005ppm-FS;50;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.689325;274600.319382189;1.1125e-7;345.378;127.99792090933524;35148269.96195962;547138895006715.75;-15733992.01863109;8;positive
Ethyl_azinphos;2021062101-pH8-M-01ppm-FS;100;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.689325;915950.187998968;2.225e-7;345.378;127.99792090933524;117239719.72038265;547138895006715.75;-15733992.01863109;8;positive
Ethyl_azinphos;2021062101-pH8-M-05ppm-FS;500;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.689325;4622806.81562283;1.1125e-6;345.378;127.99792090933524;591709661.1652268;547138895006715.75;-15733992.01863109;8;positive
Ethyl_azinphos;2021062101-pH8-M-1ppm-FS;1000;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.689325;9878107.69569889;2.225e-6;345.378;127.99792090933524;1264377247.5679624;547138895006715.75;-15733992.01863109;8;positive
Ethyl_azinphos;2021062101-pH8-M-2ppm-FS;2000;4.45e-5;CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O;12.689325;22218793.9428361;4.45e-6;345.378;127.99792090933524;2843959429.795952;547138895006715.75;-15733992.01863109;8;positive
Imazalil;2021062101-pH8-M-005ppm-FS;50;5e-5;ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1;12.6596119999999;165181486.275944;1.2500000000000002e-7;297.18;204.37522780632813;33759003887.033916;225229805195911550;9156341717.270039;8;positive
Imazalil;2021062101-pH8-M-01ppm-FS;100;5e-5;ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1;12.6596119999999;339858896.679786;2.5000000000000004e-7;297.18;204.37522780632813;69458739430.9386;225229805195911550;9156341717.270039;8;positive
Imazalil;2021062101-pH8-M-05ppm-FS;500;5e-5;ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1;12.6596119999999;1420180510.09706;1.25e-6;297.18;204.37522780632813;290249715277.1939;225229805195911550;9156341717.270039;8;positive
Imazalil;2021062101-pH8-M-1ppm-FS;1000;5e-5;ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1;12.6596119999999;2671259899.46846;2.5e-6;297.18;204.37522780632813;545939350483.7757;225229805195911550;9156341717.270039;8;positive
Imazalil;2021062101-pH8-M-2ppm-FS;2000;5e-5;ClC1=CC=C(C(CN2C=CN=C2)OCC=C)C(Cl)=C1;12.6596119999999;4295801099.70201;5e-6;297.18;204.37522780632813;877955328362.2732;225229805195911550;9156341717.270039;8;positive
Progesterone;2021062101-pH8-M-005ppm-FS;50;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;12.9112659999999;467958.360400429;1.2575000000000002e-7;314.462;126.09392211695516;59006705.050309725;637851546035469.6;-14108738.725407306;8;positive
Progesterone;2021062101-pH8-M-01ppm-FS;100;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;12.9112659999999;1223628.46018008;2.5150000000000005e-7;314.462;126.09392211695516;154292111.75803676;637851546035469.6;-14108738.725407306;8;positive
Progesterone;2021062101-pH8-M-05ppm-FS;500;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;12.9112659999999;6242194.45856287;1.2575000000000002e-6;314.462;126.09392211695516;787102781.8969156;637851546035469.6;-14108738.725407306;8;positive
Progesterone;2021062101-pH8-M-1ppm-FS;1000;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;12.9112659999999;14374758.3516015;2.5150000000000005e-6;314.462;126.09392211695516;1812569660.0368903;637851546035469.6;-14108738.725407306;8;positive
Progesterone;2021062101-pH8-M-2ppm-FS;2000;5.03e-5;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;12.9112659999999;32819827.2330787;5.030000000000001e-6;314.462;126.09392211695516;4138380739.019749;637851546035469.6;-14108738.725407306;8;positive
Efavirenz;2021062101-pH8-M-05ppm-FS;500;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.949918;103304.44774711;1.21e-6;315.675;154.51595374860935;15962185.27011808;29695000314614.934;-10682281.654155135;8;positive
Efavirenz;2021062101-pH8-M-1ppm-FS;1000;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.949918;486094.428890035;2.42e-6;315.675;154.51595374860935;75109344.29182933;29695000314614.934;-10682281.654155135;8;positive
Efavirenz;2021062101-pH8-M-2ppm-FS;2000;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.949918;830971.009953277;4.84e-6;315.675;154.51595374860935;128398278.14037573;29695000314614.934;-10682281.654155135;8;positive
Reserpine;2021062101-pH8-M-005ppm-FS;50;2.67e-5;COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC;13.355183;881840.203360191;6.675e-8;608.679;147.26349824906035;129862873.2434845;2198661471464914.5;-7407944.379079479;8;positive
Reserpine;2021062101-pH8-M-01ppm-FS;100;2.67e-5;COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC;13.355183;1890904.3671634;1.335e-7;608.679;147.26349824906035;278461191.9629079;2198661471464914.5;-7407944.379079479;8;positive
Reserpine;2021062101-pH8-M-05ppm-FS;500;2.67e-5;COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC;13.355183;9671322.7577764;6.675e-7;608.679;147.26349824906035;1424232822.0059023;2198661471464914.5;-7407944.379079479;8;positive
Reserpine;2021062101-pH8-M-1ppm-FS;1000;2.67e-5;COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC;13.355183;20472134.0128523;1.335e-6;608.679;147.26349824906035;3014798071.3562036;2198661471464914.5;-7407944.379079479;8;positive
Reserpine;2021062101-pH8-M-2ppm-FS;2000;2.67e-5;COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC;13.355183;39583013.2648228;2.67e-6;608.679;147.26349824906035;5829133004.616765;2198661471464914.5;-7407944.379079479;8;positive
Triphenylphosphate;2021062101-pH8-M-005ppm-FS;50;5.06e-5;O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1;13.489197;3041589.69308076;1.265e-7;326.283;122.66826342236155;373106525.6935705;3214688937781529.5;-4998800.11157409;8;positive
Triphenylphosphate;2021062101-pH8-M-01ppm-FS;100;5.06e-5;O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1;13.489197;6851319.205365;2.53e-7;326.283;122.66826342236155;840439429.0743986;3214688937781529.5;-4998800.11157409;8;positive
Triphenylphosphate;2021062101-pH8-M-05ppm-FS;500;5.06e-5;O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1;13.489197;33081202.0147934;1.265e-6;326.283;122.66826342236155;4058013603.0790343;3214688937781529.5;-4998800.11157409;8;positive
Triphenylphosphate;2021062101-pH8-M-1ppm-FS;1000;5.06e-5;O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1;13.489197;79508749.0553462;2.53e-6;326.283;122.66826342236155;9753200173.503649;3214688937781529.5;-4998800.11157409;8;positive
Triphenylphosphate;2021062101-pH8-M-2ppm-FS;2000;5.06e-5;O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1;13.489197;150499284.414538;5.06e-6;326.283;122.66826342236155;18461485865.439457;3214688937781529.5;-4998800.11157409;8;positive
Tri-isobutyl-phosphate;2021062101-pH8-M-005ppm-FS;50;5.87e-5;CC(C)COP(=O)(OCC(C)C)OCC(C)C;13.500913;28790720.5029566;1.4675000000000001e-7;266.314;115.14253124795708;3315036435.162879;21096307911614500;697082783.0970079;8;positive
Tri-isobutyl-phosphate;2021062101-pH8-M-01ppm-FS;100;5.87e-5;CC(C)COP(=O)(OCC(C)C)OCC(C)C;13.500913;64498494.1739035;2.9350000000000003e-7;266.314;115.14253124795708;7426519880.8648615;21096307911614500;697082783.0970079;8;positive
Tri-isobutyl-phosphate;2021062101-pH8-M-05ppm-FS;500;5.87e-5;CC(C)COP(=O)(OCC(C)C)OCC(C)C;13.500913;274409230.969607;1.4675e-6;266.314;115.14253124795708;31596173451.645844;21096307911614500;697082783.0970079;8;positive
Tri-isobutyl-phosphate;2021062101-pH8-M-1ppm-FS;1000;5.87e-5;CC(C)COP(=O)(OCC(C)C)OCC(C)C;13.500913;520519947.125769;2.935e-6;266.314;115.14253124795708;59933984277.11382;21096307911614500;697082783.0970079;8;positive
Tri-isobutyl-phosphate;2021062101-pH8-M-2ppm-FS;2000;5.87e-5;CC(C)COP(=O)(OCC(C)C)OCC(C)C;13.500913;952181858.372732;5.87e-6;266.314;115.14253124795708;109636629381.42014;21096307911614500;697082783.0970079;8;positive
Clotrimazole;2021062101-pH8-M-005ppm-FS;50;4.21e-5;C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4;13.790727;16728993.926882;1.0525000000000002e-7;344.837;168.4991496972443;2818821251.9699807;38979531395143550;-1904753954.6117852;8;positive
Clotrimazole;2021062101-pH8-M-01ppm-FS;100;4.21e-5;C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4;13.790727;33245481.9266621;2.1050000000000004e-7;344.837;168.4991496972443;5601835435.917666;38979531395143550;-1904753954.6117852;8;positive
Clotrimazole;2021062101-pH8-M-05ppm-FS;500;4.21e-5;C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4;13.790727;232635151.869394;1.0525e-6;344.837;168.4991496972443;39198825279.68218;38979531395143550;-1904753954.6117852;8;positive
Clotrimazole;2021062101-pH8-M-1ppm-FS;1000;4.21e-5;C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4;13.790727;469899794.378282;2.105e-6;344.837;168.4991496972443;79177715795.65045;38979531395143550;-1904753954.6117852;8;positive
Clotrimazole;2021062101-pH8-M-2ppm-FS;2000;4.21e-5;C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4;13.790727;854362993.494552;4.21e-6;344.837;168.4991496972443;143959437936.62427;38979531395143550;-1904753954.6117852;8;positive
Simvastatin;2021062101-pH8-M-005ppm-FS;50;3.69e-5;O=C(O[C@@H]1[C@H]3C(=C/[C@H](C)C1)\C=C/[C@@H]([C@@H]3CC[C@H]2OC(=O)C[C@H](O)C2)C)C(C)(C)CC;14.524851;1240992.66868008;9.225000000000001e-8;418.566;132.8907350138372;164916427.88767916;1514863283145647.2;29770605.037290215;8;positive
Simvastatin;2021062101-pH8-M-01ppm-FS;100;3.69e-5;O=C(O[C@@H]1[C@H]3C(=C/[C@H](C)C1)\C=C/[C@@H]([C@@H]3CC[C@H]2OC(=O)C[C@H](O)C2)C)C(C)(C)CC;14.524851;2366141.13950226;1.8450000000000002e-7;418.566;132.8907350138372;314438235.1749336;1514863283145647.2;29770605.037290215;8;positive
Simvastatin;2021062101-pH8-M-05ppm-FS;500;3.69e-5;O=C(O[C@@H]1[C@H]3C(=C/[C@H](C)C1)\C=C/[C@@H]([C@@H]3CC[C@H]2OC(=O)C[C@H](O)C2)C)C(C)(C)CC;14.524851;10735563.6509432;9.225000000000001e-7;418.566;132.8907350138372;1426656944.3616753;1514863283145647.2;29770605.037290215;8;positive
Simvastatin;2021062101-pH8-M-1ppm-FS;1000;3.69e-5;O=C(O[C@@H]1[C@H]3C(=C/[C@H](C)C1)\C=C/[C@@H]([C@@H]3CC[C@H]2OC(=O)C[C@H](O)C2)C)C(C)(C)CC;14.524851;23028736.8969714;1.8450000000000001e-6;418.566;132.8907350138372;3060305772.678802;1514863283145647.2;29770605.037290215;8;positive
Simvastatin;2021062101-pH8-M-2ppm-FS;2000;3.69e-5;O=C(O[C@@H]1[C@H]3C(=C/[C@H](C)C1)\C=C/[C@@H]([C@@H]3CC[C@H]2OC(=O)C[C@H](O)C2)C)C(C)(C)CC;14.524851;53542249.6106577;3.6900000000000002e-6;418.566;132.8907350138372;7115268905.054641;1514863283145647.2;29770605.037290215;8;positive
Sudan_I;2021062101-pH8-M-005ppm-FS;50;6.6e-5;c1ccc(cc1)/N=N/c2c3ccccc3ccc2O;14.94599;1845069.51288989;1.6500000000000003e-7;248.279;119.90954169811715;221241439.69179496;1986044770432613;-147870725.3738753;8;positive
Sudan_I;2021062101-pH8-M-01ppm-FS;100;6.6e-5;c1ccc(cc1)/N=N/c2c3ccccc3ccc2O;14.94599;3844001.21253069;3.3000000000000007e-7;248.279;119.90954169811715;460932423.68156165;1986044770432613;-147870725.3738753;8;positive
Sudan_I;2021062101-pH8-M-05ppm-FS;500;6.6e-5;c1ccc(cc1)/N=N/c2c3ccccc3ccc2O;14.94599;26138703.7986835;1.6500000000000003e-6;248.279;119.90954169811715;3134279993.0829725;1986044770432613;-147870725.3738753;8;positive
Sudan_I;2021062101-pH8-M-1ppm-FS;1000;6.6e-5;c1ccc(cc1)/N=N/c2c3ccccc3ccc2O;14.94599;70099242.7470382;3.3000000000000006e-6;248.279;119.90954169811715;8405568071.182413;1986044770432613;-147870725.3738753;8;positive
Sudan_I;2021062101-pH8-M-2ppm-FS;2000;6.6e-5;c1ccc(cc1)/N=N/c2c3ccccc3ccc2O;14.94599;176976282.729313;6.600000000000001e-6;248.279;119.90954169811715;21221144953.508327;1986044770432613;-147870725.3738753;8;positive
Citrulline;2021062101-pH8-M-05ppm-FS;500;9.21e-5;N=C(O)NCCCC(N)C(=O)O;1.7125444;28831.9932276312;2.3025000000000004e-6;175.186;108.64118932444913;3132342.034844316;3931344740224.022;-4748499.929541639;8;negative
Citrulline;2021062101-pH8-M-1ppm-FS;1000;9.21e-5;N=C(O)NCCCC(N)C(=O)O;1.7125444;139099.743321375;4.605000000000001e-6;175.186;108.64118932444913;15111961.549159778;3931344740224.022;-4748499.929541639;8;negative
Citrulline;2021062101-pH8-M-2ppm-FS;2000;9.21e-5;N=C(O)NCCCC(N)C(=O)O;1.7125444;284179.929084997;9.210000000000002e-6;175.186;108.64118932444913;30873645.477931686;3931344740224.022;-4748499.929541639;8;negative
Creatinine;2021062101-pH8-M-005ppm-FS;50;1.47046e-4;CN1CC(=O)N=C1N;1.8492226;1430209.82016773;3.6761500000000003e-007;113.118;105.62778008196726;151069888.35574692;342364145283775.5;15352577.895232562;8;negative
Creatinine;2021062101-pH8-M-01ppm-FS;100;1.47046e-4;CN1CC(=O)N=C1N;1.8492226;2423391.49457238;7.3523000000000005e-007;113.118;105.62778008196726;255977463.8412013;342364145283775.5;15352577.895232562;8;negative
Creatinine;2021062101-pH8-M-05ppm-FS;500;1.47046e-4;CN1CC(=O)N=C1N;1.8492226;12072268.478895;3.67615e-6;113.118;105.62778008196726;1275166919.9791863;342364145283775.5;15352577.895232562;8;negative
